año,NCODI,Cód CCAA (Todas),Desc CCAA (Todas),FINALIDAD agrupada para Anonimización,Cód Grupo Finalidad,Desc Grupo Finalidad,Cód Finalidad,Cód Concierto,Desc Concierto,Cód Pertenencia SNS,Desc Pertenencia SNS
2020,320,"06","CANTABRIA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,45,"06","CANTABRIA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,618,"06","CANTABRIA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,463,"06","CANTABRIA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,891,"06","CANTABRIA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,958,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,244,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,28,"07","CASTILLA Y LEÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",1,"Públicos-SNS"
2020,444,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,479,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,285,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,253,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,481,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,540,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,332,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",2,"Privados"
2020,41,"01","ANDALUCÍA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",2,"Privados"
2020,510,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,305,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,708,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,755,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,750,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,696,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,421,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C12",1,"Sin concierto.",1,"Públicos-SNS"
2020,827,"01","ANDALUCÍA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,933,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1030,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,1003,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1050,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1043,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,1128,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1125,"01","ANDALUCÍA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",2,"Privados"
2020,1135,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1164,"01","ANDALUCÍA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",2,"Privados"
2020,1165,"01","ANDALUCÍA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",2,"Privados"
2020,934,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,629,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,21,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,615,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,626,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,417,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,597,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,539,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,343,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,135,"09","CATALUÑA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,158,"09","CATALUÑA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,775,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,177,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,578,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,416,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,561,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,62,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,828,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,860,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,935,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,936,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,986,"09","CATALUÑA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,987,"09","CATALUÑA","Agudos",1,"Hospitales De Agudos","C11",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,1021,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,1085,"09","CATALUÑA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,658,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,353,"02","ARAGÓN","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,323,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,620,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,384,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",1,"Públicos-SNS"
2020,554,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,209,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",2,"Privados"
2020,707,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,395,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C12",1,"Sin concierto.",1,"Públicos-SNS"
2020,969,"08","CASTILLA-LA MANCHA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,1052,"08","CASTILLA-LA MANCHA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,739,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,613,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,593,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,704,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,686,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,257,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,681,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C122",32,"Concierto sustitutorio",1,"Públicos-SNS"
2020,286,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,255,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,79,"10","COMUNIDAD VALENCIANA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,81,"10","COMUNIDAD VALENCIANA","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",2,"Privados"
2020,688,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,531,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,514,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,499,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",1,"Públicos-SNS"
2020,532,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,190,"10","COMUNIDAD VALENCIANA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,598,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,260,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,838,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,839,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,851,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",2,"Privados"
2020,852,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,988,"10","COMUNIDAD VALENCIANA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,1056,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1044,"10","COMUNIDAD VALENCIANA","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,1114,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1129,"10","COMUNIDAD VALENCIANA","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,644,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,752,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,238,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,325,"07","CASTILLA Y LEÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,622,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,879,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,906,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,370,"16","PAÍS VASCO","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,418,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,574,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C1290",1,"Sin concierto.",1,"Públicos-SNS"
2020,399,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,195,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,783,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,263,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,194,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,214,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,785,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,780,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,782,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,369,"16","PAÍS VASCO","Otros",2,"Hospitales De Media Y Larga Estancia","C13",1,"Sin concierto.",1,"Públicos-SNS"
2020,713,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,941,"16","PAÍS VASCO","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,1091,"16","PAÍS VASCO","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,1045,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,1086,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,1149,"16","PAÍS VASCO","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,937,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,1004,"07","CASTILLA Y LEÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,737,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,765,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,329,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,87,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",1,"Públicos-SNS"
2020,527,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,562,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",1,"Públicos-SNS"
2020,251,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,129,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,154,"02","ARAGÓN","Otros",2,"Hospitales De Media Y Larga Estancia","C13",31,"Red de utilización pública de agudos, sociosanitaria o salud mental",1,"Públicos-SNS"
2020,516,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,184,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C1290",2,"Concierto parcial",2,"Privados"
2020,652,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,637,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,88,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,907,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",2,"Concierto parcial",2,"Privados"
2020,970,"02","ARAGÓN","Otros",2,"Hospitales De Salud Mental Y Toxicomanias","C14",1,"Sin concierto.",2,"Privados"
2020,1019,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C12",1,"Sin concierto.",1,"Públicos-SNS"
2020,1016,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",2,"Concierto parcial",2,"Privados"
2020,1161,"02","ARAGÓN","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",2,"Privados"
2020,1047,"21","LA RIOJA-CEUTA-MELILLA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
2020,635,"21","LA RIOJA-CEUTA-MELILLA","Agudos",1,"Hospitales De Agudos","C11",1,"Sin concierto.",1,"Públicos-SNS"
