,AdministrativeDuration,Informational,InformationalDuration,ProductRelatedDuration,ExitRates,PageValues,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Administrative,ProductRelated,BounceRates
8800,34.5,0.0,0.0,3026.374242,-0.5570108415439132,38.92648303,Dec,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,,18.0,0.0
8801,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Dec,MacOS,Mozilla Firefox,Region1,PST,Returning_Visitor,1.0,1.0,0.2
8802,26.5,1.0,58.5,760.7632353,-0.1300202809598377,33.11000268,Nov,Windows,Google Chrome,Unknown,OT,Returning_Visitor,1.0,24.0,0.006153846
8803,487.0,0.0,0.0,839.5178571,-0.6168792650649658,0.0,Dec,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,8.0,28.0,
8804,5.104,0.0,0.0,837.375,-0.3828977989368176,0.0,Nov,MacOS,Mozilla Firefox,Region2,ET,New_Visitor,,14.0,
8805,22.5,0.0,0.0,362.6333333,0.3956207188350341,0.0,Dec,Linux,Google Chrome,Region2,RT,Returning_Visitor,4.0,15.0,0.028571429
8806,0.0,0.0,0.0,1625.583333,-0.4334115345327077,0.0,Dec,iOS,Google Chrome,,ET,New_Visitor,0.0,31.0,0.0
8807,0.0,0.0,0.0,4152.083333,0.0831207293350341,0.0,Nov,Windows,Google Chrome,Region1,DT,Returning_Visitor,0.0,48.0,0.00625
8808,155.9,0.0,0.0,1400.958333,0.1079664171362686,14.11909834,Dec,Windows,Safari,Region7,DT,Returning_Visitor,7.0,,
8809,0.0,0.0,0.0,892.0833333,0.5789540493683674,0.0,Dec,Windows,Google Chrome,Region6,OT,Returning_Visitor,0.0,12.0,0.016666667
8810,0.0,0.0,0.0,75.5,0.6956207244350342,0.0,Nov,Windows,Google Chrome,Region1,ET,New_Visitor,,4.0,0.0
8811,0.0,0.0,0.0,1066.25,0.095620741235034,9.0847678,Nov,MacOS,Vivaldi,Region4,LST,Returning_Visitor,0.0,8.0,0.0
8812,0.0,0.0,0.0,322.75,1.295620707635034,0.0,Nov,Linux,Google Chrome,Unknown,PMCT,Returning_Visitor,0.0,7.0,0.047619048
8813,0.0,0.0,0.0,873.75,0.1645862526833099,0.0,Nov,Windows,Google Chrome,Unknown,OT,Returning_Visitor,0.0,29.0,0.0
8814,122.1,2.0,0.0,695.19375,0.9426179344590564,0.0,Nov,MacOS,Mozilla Firefox,Region8,OT,Returning_Visitor,8.0,20.0,0.012098765
8815,0.0,4.0,37.0,4112.394444,-0.0784376733724986,0.0,Dec,Linux,Google Chrome,Region3,OT,Returning_Visitor,0.0,69.0,0.007123288
8816,210.427,9.0,435.45,6515.45431,-0.2191749402466005,2.982410939,Nov,Linux,Google Chrome,Region1,OT,Returning_Visitor,13.0,154.0,0.00867052
8817,0.0,0.0,0.0,1140.166667,0.2181848322545213,0.0,Nov,Linux,Google Chrome,Region6,PMCT,Returning_Visitor,0.0,26.0,0.032248521
8818,0.0,0.0,0.0,5212.708333,0.0171420618628634,8.505586651,Nov,Windows,Google Chrome,Region7,OT,Returning_Visitor,0.0,100.0,0.00952381
8819,0.0,1.0,0.0,1297.25,1.095620713235034,0.0,Dec,MacOS,Vivaldi,Region3,DT,Returning_Visitor,0.0,13.0,0.028571429
8820,407.25,4.0,67.5,195.4166667,0.1477946528176427,0.0,Dec,Linux,Google Chrome,Region8,DT,Returning_Visitor,6.0,14.0,0.0
8821,0.0,0.0,0.0,1535.0,0.6489540488083675,0.0,Nov,Windows,Google Chrome,,RT,Returning_Visitor,0.0,21.0,0.01
8822,40.5,0.0,0.0,170.0,-0.2377125920982992,0.0,Dec,Windows,Safari,Unknown,OT,Returning_Visitor,1.0,7.0,0.0
8823,0.0,0.0,0.0,53.625,0.6956207244350342,0.0,Nov,Linux,Google Chrome,Region1,LST,Returning_Visitor,0.0,4.0,
8824,77.5,1.0,17.0,1066.566667,-0.1682090606543275,51.00308169,Dec,Linux,Google Chrome,Region4,PST,Returning_Visitor,2.0,46.0,0.004255319
8825,135.5,0.0,0.0,2106.894048,-0.4547668543618651,0.0,Nov,Windows,Google Chrome,Region3,OT,Returning_Visitor,5.0,86.0,0.002325581
8826,179.275,0.0,0.0,5276.594444,-0.5491172216070621,17.53927855,Dec,Windows,Google Chrome,Region6,OT,Returning_Visitor,9.0,101.0,0.0
8827,36.0,2.0,763.0,163.5,-0.3043792755649658,0.0,Dec,Android,Google Chrome,Region1,OT,New_Visitor,3.0,,0.0
8828,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,Linux,Google Chrome,Region1,DT,Returning_Visitor,0.0,1.0,0.2
8829,0.0,0.0,0.0,849.5416667,-0.4593792663249658,0.0,Nov,MacOS,Mozilla Firefox,Region1,OT,Returning_Visitor,,18.0,0.0
8830,1443.1,5.0,205.0,9595.649629,-0.3669592190643262,9.242286032,Nov,Windows,Google Chrome,Region4,OT,Returning_Visitor,,225.0,0.00455693
8831,0.0,2.0,105.0,6460.192638,-0.2204147802366818,1.79107248,Nov,Windows,Google Chrome,Region3,OT,Returning_Visitor,0.0,,0.003760684
8832,23.0,0.0,0.0,1828.966667,-0.1419861088641111,20.5924708,Nov,MacOS,Mozilla Firefox,Region1,OT,,2.0,39.0,
8833,5.433,7.0,243.2833333,6920.973243,-0.2348320921213433,0.742942737,Nov,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,15.0,169.0,0.005268892
8834,104.0,0.0,0.0,2991.319444,0.0267318377861452,0.0,Dec,Windows,Google Chrome,Region4,DT,Returning_Visitor,3.0,34.0,0.005555556
8835,0.0,0.0,0.0,78.75,1.162287396701701,0.0,Nov,Windows,Google Chrome,,RT,Returning_Visitor,0.0,,0.033333333
8836,2.351,2.0,138.5,2512.51742,0.0116537819067697,0.0,Nov,Linux,Google Chrome,Region1,OT,Returning_Visitor,8.0,71.0,0.006349206
8837,0.0,0.0,0.0,335.0,0.9925904300592764,0.0,Nov,Linux,Google Chrome,Region1,PMCT,,,11.0,0.036363636
8838,0.0,0.0,0.0,1297.75,-0.4943792660449658,42.62274459,Nov,Windows,Google Chrome,Region3,IST,Returning_Visitor,0.0,32.0,0.0
8839,115.0,0.0,0.0,132.75,-0.0821570533427435,0.0,Dec,MacOS,Mozilla Firefox,Region7,OT,New_Visitor,3.0,6.0,0.0
8840,6.541,0.0,0.0,1904.541667,0.0253176977974583,0.0,Nov,MacOS,Mozilla Firefox,Region2,ET,Returning_Visitor,6.0,,0.004848485
8841,0.0,0.0,0.0,270.75,0.895620718835034,0.0,Dec,MacOS,Mozilla Firefox,,OT,Returning_Visitor,0.0,7.0,0.0
8842,346.25,0.0,0.0,1692.25,-0.3043792755649658,0.0,Dec,Windows,Google Chrome,Region9,OT,New_Visitor,5.0,3.0,0.0
8843,86.2,0.0,0.0,2259.736508,-0.4204903746360769,12.22605425,Dec,MacOS,Mozilla Firefox,Region7,OT,Returning_Visitor,2.0,48.0,
8844,0.0,0.0,0.0,1775.241667,-0.1603792807169658,0.0,Nov,Windows,Opera,Region5,RT,,0.0,75.0,0.001333333
8845,0.0,0.0,0.0,664.5,0.4156207266750341,0.0,Nov,Windows,Google Chrome,Region8,OT,New_Visitor,0.0,10.0,0.0
8846,0.0,3.0,1830.5,5000.739116,-0.1322509289419925,0.0,Nov,Windows,Google Chrome,Region3,OT,Returning_Visitor,,81.0,
8847,0.0,0.0,0.0,69.5,2.095620713235034,0.0,Nov,iOS,Microsoft Edge,Region9,LST,New_Visitor,0.0,2.0,0.0
8848,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,Linux,Google Chrome,Region5,DAT,Returning_Visitor,0.0,2.0,0.2
8849,0.0,0.0,0.0,2716.666667,-0.5570108415439132,0.0,Nov,Windows,Google Chrome,Region2,RT,Returning_Visitor,0.0,57.0,0.0
8850,179.75,2.0,8.0,1876.333333,-0.3053454435572365,16.68711526,Dec,Windows,Microsoft Edge,Region9,OT,Returning_Visitor,6.0,64.0,0.007246377
8851,0.0,0.0,0.0,95.0,0.9289540465683676,0.0,Dec,Windows,Safari,Region7,DT,Returning_Visitor,0.0,8.0,0.025
8852,9.0,0.0,0.0,2368.111111,0.7863614717091081,4.760548596,Nov,MacOS,Mozilla Firefox,Region8,DT,Returning_Visitor,1.0,37.0,0.030555556
8853,0.0,0.0,0.0,229.9166667,0.4410752744713977,0.0,Nov,Linux,Google Chrome,Region4,DT,Returning_Visitor,0.0,11.0,0.018181818
8854,0.0,0.0,0.0,903.1634615,-0.2631671398946629,0.0,Nov,Linux,Google Chrome,Region6,ET,Returning_Visitor,0.0,22.0,0.009090909
8855,197.25,0.0,0.0,3296.940476,-0.4637084022903326,3.507532249,Nov,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,,51.0,0.0
8856,0.0,0.0,0.0,238.6666667,-0.5966869532265043,0.0,Dec,Windows,Google Chrome,Region5,OT,New_Visitor,,,
8857,0.0,2.0,19.0,2163.132326,-0.3745285150037719,0.0,Nov,Windows,Google Chrome,Region8,OT,New_Visitor,0.0,65.0,
8858,151.7,0.0,0.0,799.327381,-0.0508498615932011,0.0,Dec,Linux,Google Chrome,Region1,OT,Returning_Visitor,,34.0,0.017647059
8859,0.0,0.0,0.0,122.75,0.095620741235034,0.0,Nov,Linux,Google Chrome,Region1,OT,New_Visitor,,8.0,0.0
8860,0.0,0.0,0.0,2787.678571,-0.267820123857439,57.48364657,Nov,iOS,Google Chrome,Region1,DT,Returning_Visitor,0.0,62.0,0.003225806
8861,54.5,0.0,0.0,531.5,-0.0582254255341966,44.92362122,Nov,Windows,Google Chrome,Unknown,OT,Returning_Visitor,1.0,26.0,0.007692308
8862,0.0,0.0,0.0,165.0,0.6022874011817008,0.0,Nov,MacOS,Mozilla Firefox,Region1,OT,Returning_Visitor,0.0,,0.03
8863,0.0,0.0,0.0,898.2388889,0.183425604532595,8.898618695,Nov,Windows,Safari,Region1,PST,Returning_Visitor,0.0,43.0,0.007317073
8864,8.0,0.0,0.0,109.1944444,0.975620722195034,0.0,Dec,MacOS,Mozilla Firefox,Unknown,RT,Returning_Visitor,1.0,10.0,
8865,0.0,0.0,0.0,15.0,3.028954029768367,0.0,Nov,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,3.0,0.066666667
8866,231.75,0.0,0.0,805.7833333,-0.1356292689149658,0.0,Dec,Windows,Google Chrome,Region4,OT,Returning_Visitor,5.0,30.0,0.0
8867,19.0,1.0,11.0,66.83333333,-0.165917736672658,0.0,Nov,Windows,Google Chrome,,ET,New_Visitor,1.0,11.0,0.0
8868,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Dec,MacOS,Mozilla Firefox,Region3,RT,New_Visitor,0.0,1.0,0.2
8869,5.216,3.0,110.75,2019.769468,-0.2261083281911333,3.277744575,Nov,MacOS,Mozilla Firefox,Region6,OT,Returning_Visitor,3.0,65.0,0.002941176
8870,1.636,1.0,294.0,1979.3,-0.0260847017913223,19.73335395,Nov,Windows,Mozilla Firefox,,OT,Returning_Visitor,10.0,80.0,0.002325581
8871,0.0,0.0,0.0,1425.583333,0.0511762855905896,14.59072178,Dec,Windows,Safari,Region4,DT,Returning_Visitor,0.0,28.0,0.014814815
8872,95.75,12.0,886.25,7838.556598,-0.2864426717084586,0.0,Nov,Linux,Google Chrome,Region6,OT,Returning_Visitor,4.0,154.0,
8873,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,MacOS,Mozilla Firefox,Region3,RT,Returning_Visitor,0.0,1.0,0.2
8874,218.741,4.0,808.5,3591.744196,-0.2673029638615762,0.0,Nov,Linux,Google Chrome,Region1,OT,Returning_Visitor,17.0,74.0,0.019767442
8875,0.0,0.0,0.0,555.625,0.8228934634168521,0.0,Nov,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,11.0,0.018181818
8876,0.0,0.0,0.0,242.5,0.6956207244350342,0.0,Dec,Android,Avant Browser,Region9,DAT,Other,0.0,,0.0
8877,3.186,9.0,991.25,7761.034859,-0.084595125323239,1.589329821,Nov,Windows,Opera,Region2,OT,Returning_Visitor,10.0,216.0,0.007542901
8878,7.835,3.0,210.6666667,12158.19639,0.0105216579158267,0.0,Nov,Windows,Google Chrome,Unknown,OT,Returning_Visitor,7.0,309.0,0.007586207
8879,143.0,0.0,0.0,2289.1,-0.6759417645924658,62.33035594,Nov,Linux,Google Chrome,Region9,RT,New_Visitor,6.0,32.0,0.0
8880,0.0,0.0,0.0,42.0,1.695620724435034,0.0,Dec,Windows,Safari,Region6,DT,Returning_Visitor,0.0,7.0,0.057142857
8881,0.0,0.0,0.0,138.0,2.4067318187461453,0.0,Nov,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,3.0,0.1
8882,0.0,0.0,0.0,0.0,4.895620690835034,0.0,,MacOS,Mozilla Firefox,,OT,,0.0,1.0,0.2
8883,36.0,1.0,74.0,7712.375,-0.356288363149693,15.3498858,Dec,Windows,Brave,,OT,Returning_Visitor,1.0,98.0,0.0
8884,0.0,0.0,0.0,436.0,-0.0043792699649658,68.1974018,Dec,MacOS,Google Chrome,Region2,OT,New_Visitor,0.0,9.0,0.0
8885,2.418,3.0,228.0,4755.224054,0.1116124931071,1.104440234,Nov,MacOS,Google Chrome,,DT,Returning_Visitor,7.0,154.0,0.009808489
8886,0.0,0.0,0.0,465.25,-0.2377125920982992,0.0,Dec,Linux,Google Chrome,Region6,OT,Returning_Visitor,0.0,12.0,0.0
8887,0.0,0.0,0.0,1210.1,-0.5488236976094104,0.0,Nov,MacOS,Mozilla Firefox,Region3,PST,Returning_Visitor,0.0,19.0,
8888,0.0,0.0,0.0,313.0178571,-0.2543792559649659,0.0,Nov,Linux,Google Chrome,Region4,OT,Returning_Visitor,0.0,14.0,0.0
8889,34.5,0.0,0.0,279.8333333,-0.3391618832867049,0.0,Nov,Windows,Google Chrome,Region1,OT,Other,1.0,22.0,
8890,0.0,1.0,141.5,3044.047222,-0.5771065253831478,3.940422761,Dec,Windows,Safari,Region1,PST,Returning_Visitor,0.0,43.0,0.0
8891,0.0,0.0,0.0,946.5952381,0.1729540526163674,0.0,Nov,Windows,Google Chrome,Region1,OT,Returning_Visitor,,30.0,0.013333333
8892,112.25,0.0,0.0,97.41666667,0.3138025354895796,0.0,Dec,Linux,Google Chrome,Region3,OT,New_Visitor,2.0,9.0,0.018181818
8893,60.5,0.0,0.0,1574.375,-0.0721212094230303,0.0,Dec,Windows,Google Chrome,Region3,DT,Returning_Visitor,1.0,31.0,0.0
8894,121.0,0.0,0.0,1830.583333,-0.2636385198908919,111.5113802,Dec,MacOS,Mozilla Firefox,Region6,Unknown,Returning_Visitor,2.0,28.0,0.015555556
8895,179.875,0.0,0.0,1011.319444,0.6044593331643253,3.322660364,Nov,Linux,Google Chrome,Region2,DT,Returning_Visitor,5.0,47.0,0.019607843
8896,0.0,0.0,0.0,385.5,-0.3543792671649658,0.0,Dec,Windows,Google Chrome,Region4,DT,Returning_Visitor,0.0,16.0,0.0
8897,0.0,0.0,0.0,669.4833333,0.9030281187757748,0.0,Dec,Linux,Google Chrome,Region2,DT,Returning_Visitor,1.0,17.0,0.038888889
8898,0.0,0.0,0.0,795.3611111,0.935620734515034,0.0,Dec,MacOS,Google Chrome,Region1,RT,,0.0,21.0,0.041269841
8899,71.2,2.0,72.125,1061.816667,-0.0627125934982992,6.064425698,Nov,Windows,Google Chrome,Unknown,OT,,9.0,23.0,0.0
8900,111.0,0.0,0.0,1206.833333,-0.2991161156070711,19.27621155,Nov,Windows,Google Chrome,Region1,OT,Returning_Visitor,8.0,32.0,0.005263158
8901,1.107,1.0,3.0,858.9464286,-0.378797870969617,17.78585727,Nov,Windows,Google Chrome,,PST,Returning_Visitor,13.0,34.0,0.0
8902,0.0,3.0,103.5,1093.175,0.0831207293350341,0.0,Dec,Windows,Google Chrome,Region1,OT,Returning_Visitor,0.0,30.0,
8903,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,Windows,Google Chrome,Region7,LST,Returning_Visitor,,1.0,0.2
8904,0.0,1.0,13.83333333,3174.088455,0.4307614185539085,0.0,Dec,Linux,Google Chrome,Region2,PMCT,Returning_Visitor,1.0,65.0,0.017014925
8905,0.0,1.0,0.0,228.0,-0.0043792699649658,0.0,Dec,MacOS,Mozilla Firefox,Region6,RT,,0.0,7.0,0.0
8906,2.864,1.0,29.5,2058.604545,-0.4369799105041607,6.49391045,Nov,Linux,Google Chrome,Region3,PST,Returning_Visitor,5.0,64.0,0.008955224
8907,111.0,2.0,5.0,5396.264881,-0.3224348234205214,7.513426372,Nov,Windows,Mozilla Firefox,Region1,OT,Returning_Visitor,7.0,131.0,0.003928571
8908,284.0,0.0,0.0,2014.416667,0.2522874039817006,9.964444223,Nov,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,1.0,18.0,0.0025
8909,0.0,0.0,0.0,1837.204167,1.1589397167284818,0.0,Nov,Windows,Google Chrome,Unknown,RT,Returning_Visitor,0.0,41.0,
8910,0.0,0.0,0.0,1326.430556,-0.2377125920982992,0.0,Nov,MacOS,Mozilla Firefox,Region1,OT,Returning_Visitor,0.0,38.0,0.005263158
8911,0.0,0.0,0.0,2558.5,-0.4016765587865875,0.0,Nov,iOS,Google Chrome,Region2,PST,Returning_Visitor,0.0,39.0,0.0
8912,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Dec,Android,Avant Browser,Region9,DAT,Returning_Visitor,0.0,1.0,0.2
8913,1.15,1.0,3.0,930.5,-0.1043792811649657,0.0,Nov,Linux,Google Chrome,Region6,OT,Returning_Visitor,4.0,16.0,0.0
8914,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,iOS,Mozilla Firefox,,RT,Returning_Visitor,0.0,1.0,0.2
8915,50.5,0.0,0.0,37.5,0.4156207266750341,0.0,Nov,Windows,Google Chrome,Region1,OT,New_Visitor,,2.0,0.0
8916,142.5,0.0,0.0,1052.255952,-0.3391618832867049,0.0,Nov,MacOS,Vivaldi,Region6,LST,Returning_Visitor,3.0,48.0,0.004347826
8917,481.875,4.0,121.5,1792.814481,-0.3720511870235904,60.07483189,Nov,Linux,Google Chrome,Region1,OT,Returning_Visitor,2.0,51.0,0.003571429
8918,0.0,0.0,0.0,3301.222222,0.1401368488789051,0.0,Nov,Windows,Mozilla Firefox,Region3,DT,Returning_Visitor,0.0,63.0,0.006451613
8919,75.0,2.0,312.0,1887.232143,-0.0024745139802039,0.0,Dec,Windows,Google Chrome,Region8,OT,Returning_Visitor,4.0,98.0,0.002040816
8920,0.0,0.0,0.0,111.75,1.162287396701701,0.0,Dec,Windows,Google Chrome,Region1,OT,Returning_Visitor,0.0,6.0,
8921,115.375,0.0,0.0,473.5,0.1075146651398826,14.88419318,Dec,Linux,Google Chrome,,DT,Returning_Visitor,5.0,20.0,0.026111111
8922,0.0,0.0,0.0,578.0,1.162287396701701,0.0,Nov,MacOS,Mozilla Firefox,Region1,DT,Returning_Visitor,0.0,3.0,0.0
8923,0.0,0.0,0.0,251.0,1.535620717715034,0.0,Dec,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,0.0,,0.04
8924,0.0,0.0,0.0,217.9166667,0.3007489355940084,0.0,Dec,Windows,Google Chrome,,OT,Returning_Visitor,0.0,13.0,
8925,1.968,0.0,0.0,1533.025834,0.1999815284001476,6.048714136,Nov,Windows,Google Chrome,Region1,DT,Returning_Visitor,12.0,59.0,0.00721393
8926,0.0,0.0,0.0,582.2666667,-0.0895144172838846,0.0,Nov,Windows,Google Chrome,Region5,OT,Returning_Visitor,0.0,37.0,0.0
8927,0.0,0.0,0.0,6867.193847,-0.0159325178725398,0.0,Nov,Windows,Google Chrome,Region1,,Returning_Visitor,0.0,,0.006408856
8928,79.0,0.0,0.0,1366.058333,0.2686703718506369,21.23960367,Dec,Windows,Google Chrome,Region1,OT,New_Visitor,2.0,47.0,0.008510638
8929,69.125,2.0,13.0,6854.604365,-0.1174774010601807,0.0,Nov,Windows,Google Chrome,Region1,DT,Returning_Visitor,6.0,227.0,0.005701754
8930,0.0,0.0,0.0,305.5,0.095620741235034,0.0,Nov,Windows,Google Chrome,Region1,RT,Returning_Visitor,0.0,7.0,0.0
8931,0.0,0.0,0.0,859.3333333,-0.496971870024225,17.50632106,Nov,iOS,Mozilla Firefox,Region6,OT,New_Visitor,0.0,28.0,0.0
8932,334.25,4.0,92.16666667,70.75,-0.4377125864982992,0.0,Dec,MacOS,Mozilla Firefox,Region3,PST,New_Visitor,2.0,2.0,0.0
8933,19.0,0.0,0.0,88.0,-0.1443792688449658,0.0,Dec,MacOS,Mozilla Firefox,Region1,RT,Returning_Visitor,2.0,4.0,0.0
8934,0.0,0.0,0.0,192.875,-0.2377125920982992,0.0,Dec,Android,Avant Browser,Region9,DAT,Other,0.0,6.0,0.0
8935,0.0,1.0,33.75,1460.908333,-0.2885497276916021,0.0,Nov,MacOS,Mozilla Firefox,Region1,OT,Returning_Visitor,,72.0,0.0
8936,0.0,0.0,0.0,2070.325,0.1615466567076267,0.0,Dec,MacOS,Mozilla Firefox,,OT,Returning_Visitor,0.0,36.0,0.008333333
8937,107.0,5.0,143.75,17.0,0.6956207244350342,0.0,Dec,Linux,Google Chrome,,DT,Returning_Visitor,1.0,2.0,0.025
8938,0.0,1.0,0.0,0.0,4.895620690835034,0.0,Nov,MacOS,Mozilla Firefox,Region1,BCT,Returning_Visitor,0.0,2.0,0.2
8939,0.0,0.0,0.0,551.5,1.473398502212812,0.0,Nov,Linux,Google Chrome,Unknown,LST,Returning_Visitor,0.0,6.0,0.033333333
8940,0.0,0.0,0.0,295.8333333,-0.4096424187228606,0.0,Nov,Windows,Google Chrome,Region2,OT,New_Visitor,0.0,19.0,
8941,0.0,0.0,0.0,181.0,2.095620713235034,0.0,Dec,Windows,Google Chrome,Region3,OT,Returning_Visitor,0.0,3.0,0.066666667
8942,452.5,0.0,0.0,762.2380952,-0.6384969168920246,0.0,Nov,MacOS,Mozilla Firefox,Region6,OT,New_Visitor,2.0,18.0,0.0
8943,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Dec,Linux,Google Chrome,Region2,DT,Returning_Visitor,0.0,1.0,0.2
8944,19.0,0.0,0.0,296.9166667,0.4156207266750341,0.0,Dec,Linux,Google Chrome,Region1,AT,Returning_Visitor,1.0,4.0,0.04
8945,0.0,0.0,0.0,9.0,1.162287396701701,0.0,Nov,Windows,Google Chrome,Region8,AT,Returning_Visitor,0.0,2.0,0.0
8946,0.0,0.0,0.0,2197.780952,-0.2905408916756728,0.0,Nov,MacOS,Mozilla Firefox,Region3,OT,Returning_Visitor,0.0,84.0,0.01031746
8947,26.0,0.0,0.0,10046.80771,-0.0736039774111682,0.0,Nov,Windows,Google Chrome,Region1,OT,Returning_Visitor,4.0,235.0,0.007670851
8948,19.0,1.0,106.0,475.6666667,-0.0440618216475054,0.0,Nov,MacOS,Brave,Region3,OT,Returning_Visitor,3.0,17.0,
8949,0.0,0.0,0.0,11.0,2.095620713235034,0.0,Dec,MacOS,Mozilla Firefox,Region3,DT,Returning_Visitor,0.0,1.0,0.0
8950,0.0,0.0,0.0,54.5,0.4156207266750341,0.0,Dec,Windows,Microsoft Edge,Region1,OT,New_Visitor,0.0,5.0,0.0
8951,1.262,2.0,50.83333333,2004.371491,0.1625509046995926,0.0,Dec,Windows,Google Chrome,Region6,RT,Returning_Visitor,9.0,59.0,0.008695652
8952,55.75,0.0,0.0,3817.203846,-0.1294459449644324,0.0,Nov,Windows,Google Chrome,Region1,OT,Returning_Visitor,4.0,,0.0
8953,0.0,0.0,0.0,3178.5,-0.262273995901808,0.0,Nov,Windows,Google Chrome,Unknown,OT,Returning_Visitor,0.0,58.0,
8954,22.0,2.0,69.5,1671.583333,-0.1624437767004498,0.0,Nov,Windows,Google Chrome,Region1,OT,,,30.0,0.0
8955,0.0,0.0,0.0,1985.0,0.6956207244350342,0.0,Nov,iOS,Mozilla Firefox,Unknown,AT,Returning_Visitor,0.0,13.0,0.016666667
8956,6.0,0.0,0.0,762.0,-0.3043792755649658,0.0,Dec,Android,Avant Browser,Region9,Unknown,Other,1.0,15.0,0.0
8957,739.125,0.0,0.0,1655.190476,-0.0697125934422992,27.97007005,,MacOS,Mozilla Firefox,Region7,OT,Returning_Visitor,9.0,19.0,0.0
8958,0.0,0.0,0.0,1412.316667,0.7437015400503875,0.0,Nov,Windows,Microsoft Edge,Region3,Unknown,Returning_Visitor,0.0,33.0,0.012121212
8959,0.0,0.0,0.0,29.16666667,2.095620713235034,0.0,Dec,Windows,Google Chrome,,OT,Returning_Visitor,0.0,8.0,0.0
8960,0.0,0.0,0.0,306.5,-0.2668792678649658,0.0,Dec,MacOS,Mozilla Firefox,Unknown,OT,Returning_Visitor,0.0,16.0,0.0
8961,0.0,0.0,0.0,3978.245833,-0.0097638939218888,0.0,Nov,Windows,Google Chrome,Region6,Unknown,Returning_Visitor,0.0,54.0,0.003846154
8962,0.0,0.0,0.0,103.5,0.895620718835034,0.0,Nov,Windows,Google Chrome,Region2,OT,Returning_Visitor,0.0,7.0,0.0
8963,0.0,0.0,0.0,47.0,0.6956207244350342,0.0,Nov,Windows,Google Chrome,Region3,LST,Returning_Visitor,0.0,4.0,0.0
8964,0.0,0.0,0.0,38.5,2.095620713235034,0.0,Nov,Windows,Brave,Region7,DT,Returning_Visitor,0.0,6.0,
8965,3.341,2.0,34.0,4817.369546,-0.4369072225047422,11.97037051,Nov,Windows,Google Chrome,,OT,Returning_Visitor,11.0,140.0,0.002684564
8966,0.0,0.0,0.0,447.0,0.2289540521683675,0.0,Nov,Windows,Google Chrome,Region7,PST,Returning_Visitor,0.0,28.0,0.0
8967,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,MacOS,Mozilla Firefox,Unknown,DT,Returning_Visitor,0.0,1.0,0.2
8968,0.0,0.0,0.0,829.0833333,-0.3543792671649658,41.67536194,Nov,Windows,Safari,Region1,RT,New_Visitor,0.0,16.0,0.0
8969,307.36,4.0,77.91666667,2989.780952,-0.2979989436160084,12.74039337,Nov,Linux,Google Chrome,Region4,DT,Returning_Visitor,9.0,95.0,0.005882353
8970,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Dec,Linux,Google Chrome,Region4,DT,Returning_Visitor,,1.0,0.0
8971,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,Linux,Google Chrome,Region1,PMCT,Returning_Visitor,0.0,1.0,0.2
8972,6.314,5.0,1037.15,21672.24425,-0.3041903595664771,9.131386805,Nov,Windows,Google Chrome,Region1,OT,Returning_Visitor,11.0,501.0,0.003964723
8973,0.0,0.0,0.0,371.0,-0.4377125864982992,0.0,Nov,Windows,Google Chrome,Region1,PMCT,Returning_Visitor,0.0,21.0,0.0
8974,0.0,2.0,45.75,1931.630952,-0.4710459422316325,0.0,Dec,MacOS,Mozilla Firefox,Region6,DT,Returning_Visitor,0.0,42.0,0.0
8975,3.264,3.0,189.0,6095.481945,-0.2451674800386602,10.36159616,Nov,MacOS,Google Chrome,Region1,OT,Returning_Visitor,7.0,,0.002623688
8976,1.849,4.0,277.5,3993.135714,-0.2972681436218548,32.09724943,Nov,Linux,Google Chrome,Region1,OT,Returning_Visitor,7.0,70.0,0.006
8977,6.266,0.0,0.0,1805.277375,-0.0521022735831818,0.0,Dec,MacOS,Mozilla Firefox,Region2,OT,Returning_Visitor,4.0,82.0,0.0
8978,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,Windows,Google Chrome,,DT,Returning_Visitor,0.0,3.0,0.2
8979,0.0,0.0,0.0,0.0,4.895620690835034,0.0,Nov,MacOS,Mozilla Firefox,Region1,Unknown,Other,0.0,1.0,0.2
