"año";"NCODI";"camas_medicina";"estancias_medicina";"altFinal_med";"altCuracion_med";"altTraslaHosp_med";"altExitus_med";"altOtracausa_med";"altTraslaInter_med";"camas_cirugia";"estancias_cirugia";"altFinal_cirugia";"altCuracion_cirugia";"altTraslaHosp_cirugia";"altExitus_cirugia";"altOtracausa_cirugia";"altTraslaInter_cirugia";"camas_trauma";"estancias_trauma";"altFinal_trauma";"altCuracion_trauma";"altTraslaHosp_trauma";"altExitus_trauma";"altOtracausa_trauma";"altTraslaInter_trauma";"camas_gine";"estancias_gine";"altFinal_gine";"altCuracion_gine";"altTraslaHosp_gine";"altExitus_gine";"altOtracausa_gine";"altTraslaInter_gine";"camas_pediatria";"estancias_pediatria";"altFinal_pediatria";"altCuracion_pediatria";"altTraslaHosp_pediatria";"altExitus_pediatria";"altOtracausa_pediatria";"altTraslaInter_pediatria";"camas_neonatologia";"estancias_neonatologia";"altFinal_neonatologia";"altCuracion_neonatologia";"altTraslaHosp_neonatologia";"altExitus_neonatologia";"altOtracausa_neonatologia";"altTraslaInter_neonatologia";"camas_restoPedia";"estancias_restoPedia";"altFinal_restoPedia";"altCuracion_restoPedia";"altTraslaHosp_restoPedia";"altExitus_restoPedia";"altOtracausa_restoPedia";"altTraslaInter_restoPedia";"camas_rehabilitacion";"estancias_rehabilitacion";"altFinal_rehabilitacion";"altCuracion_rehabilitacion";"altTraslaHosp_rehabilitacion";"altExitus_rehabilitacion";"altOtracausa_rehabilitacion";"altTraslaInter_rehabilitacion";"camas_mIntensiva";"estancias_mIntensiva";"aFinales_mIntensiva";"altCuracion_mIntensiva";"altTraslaHosp_mIntensiva";"altExitus_mIntensiva";"altOtracausa_mIntensiva";"altTraslaInter_mIntensiva";"camas_uci";"estancias_uci";"altFinal_uci";"altCuracion_uci";"altTraslaHosp_uci";"altExitus_uci";"altOtracausa_uci";"altTraslaInter_uci";"camas_uCoronarios";"estancias_uCoronarios";"altFinal_uCoronarios";"altCuracion_uCoronarios";"altTraslaHosp_uCoronarios";"altExitus_uCoronarios";"altOtracausa_uCoronarios";"altTraslaInter_uCoronarios";"camas_uNeonatales";"estancias_uNeonatales";"altFinal_uNeonatales";"altCuracion_uNeonatales";"altTraslaHosp_uNeonatales";"altExitus_uNeonatales";"altOtracausa_uNeonatales";"altTraslaInter_uNeonatales";"camas_uQuemados";"estancias_uQuemados";"altFinal_uQuemados";"altCuracion_uQuemados";"altTraslaHosp_uQuemados";"altExitus_uQuemados";"altOtracausa_uQuemados";"altTraslaInter_uQuemados";"camas_largaEstan";"estancias_largaEstan";"altFinal_largaEstan";"altCuracion_largaEstan";"altTraslaHosp_largaEstan";"altExitus_largaEstan";"altOtracausa_largaEstan";"altTraslaInter_largaEstan";"camas_psiquiatria";"estancias_psiquiatria";"altFinal_psiquiatria";"altCuracion_psiquiatria";"altTraslaHosp_psiquiatria";"altExitus_psiquiatria";"altOtracausa_psiquiatria";"altTraslaInter_psiquiatria";"camas_psiAgudo";"estancias_psiAgudo";"altFinal_psiAgudo";"altCuracion_psiAgudo";"altTraslaHosp_psiAgudo";"altExitus_psiAgudo";"altOtracausa_psiAgudo";"altTraslaInter_psiAgudo";"camas_psiquiMedia";"estancias_psiquiMedia";"altFinal_psiquiMedia";"altCuracion_psiquiMedia";"altTraslaHosp_psiquiMedia";"altExitus_psiquiMedia";"altOtracausa_psiquiMedia";"altTraslaInter_psiquiMedia";"camas_paliativos";"estancias_paliativos";"altFinal_paliativos";"altCuracion_paliativos";"altTraslaHosp_paliativos";"altExitus_paliativos";"altOtracausa_paliativos";"altTraslaInter_paliativos";"otros1_texto";"camas_o1";"estancias_o1";"altFinal_o1";"altCuracion_o1";"altTraslaHosp_o1";"altExitus_o1";"altOtracausa_o1";"altTraslaInter_o1";"otros2_texto";"camas_o2";"estancias_o2";"altFinal_o2";"altCuracion_o2";"altTraslaHosp_o2";"altExitus_o2";"altOtracausa_o2";"altTraslaInter_o2";"otros3_texto";"camas_o3";"estancias_o3";"altFinal_o3";"altCuracion_o3";"altTraslaHosp_o3";"altExitus_o3";"altOtracausa_o3";"altTraslaInter_o3";"camas_total";"estancias_total";"altFinal_total";"altCuracion_total";"altTraslaHosp_total";"altExitus_total";"altOtracausa_total";"altTraslaInter_total";"ingreProgr";"ingreUrge";"total_ingresosHops"
2010;292,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;104;12210;59;44;15;0;0;0;50;950;49;39;10;0;0;0;54;11260;10;5;5;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;104;12210;59;44;15;0;0;0;69;0;69
2010;618,00;48;21384;2557;2119;182;246;10;22;11;4956;1047;1007;25;14;1;7;19;5480;793;747;35;10;1;4;21;3423;1027;1006;18;0;3;54;12;360;143;134;7;0;2;2;2;78;34;34;0;0;0;0;10;282;109;100;7;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;111;35603;5567;5013;267;270;17;89;997;4578;5575
2010;463,00;119;41947;6436;5539;304;583;10;305;56;14942;2091;2053;3;35;0;52;40;7810;1026;1001;8;9;8;15;10;1395;343;342;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1092;29;0;8;21;0;167;6;1092;29;0;8;21;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;231;67186;9925;8935;324;648;18;548;2604;7290;9894
2010;891,00;34;7333;1388;1247;41;94;6;0;21;4403;1559;1542;9;1;7;0;17;3522;1256;1250;3;3;0;0;19;4084;1545;1542;0;0;3;0;1;15;9;9;0;0;0;0;0;0;0;0;0;0;0;0;1;15;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";1;8;4;4;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;93;19365;5761;5594;53;98;16;0;4025;1736;5761
2010;958,00;95;37346;4981;4521;70;386;4;420;107;22736;3751;3662;24;61;4;157;36;9260;1274;1249;18;7;0;15;41;3804;1358;1354;4;0;0;20;31;3608;1073;1043;28;0;2;28;10;1120;218;208;10;0;0;4;21;2488;855;835;18;0;2;24;0;0;0;0;0;0;0;0;10;2502;369;211;98;59;1;418;10;2502;369;211;98;59;1;418;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;4389;295;280;10;1;4;6;19;4389;295;280;10;1;4;6;0;0;0;0;0;0;0;0;5;1132;113;28;0;85;0;4;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;344;84777;13214;12348;252;599;15;1068;4320;8889;13209
2010;244,00;9;1156;259;232;18;7;2;0;6;272;128;127;1;0;0;0;8;558;144;143;1;0;0;0;6;270;79;79;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;7874;7;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;50;10130;617;581;20;14;2;0;452;165;617
2010;28,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;16816;4;0;2;2;0;0;0;0;0;0;0;0;0;0;52;16816;4;0;2;2;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;52;16816;4;0;2;2;0;0;4;0;4
2010;444,00;18;4377;532;478;6;9;39;0;7;1234;757;736;3;0;18;0;11;1784;734;718;0;1;15;0;3;538;538;536;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;139;17;6;8;2;1;0;2;139;17;6;8;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;41;8072;2578;2474;17;12;75;0;2242;336;2578
2010;479,00;41;14011;468;164;5;299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;41;14011;468;164;5;299;0;0;473;0;473
2010;285,00;38;18460;3334;3152;0;182;0;0;23;2224;855;849;0;6;0;0;9;522;237;234;0;3;0;0;9;1404;519;519;0;0;0;0;4;167;50;46;4;0;0;0;0;0;0;0;0;0;0;0;4;167;50;46;4;0;0;0;0;0;0;0;0;0;0;0;8;2101;24;0;3;21;0;477;8;2101;24;0;3;21;0;477;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;91;24878;5019;4800;7;212;0;477;3209;1837;5046
2010;253,00;29;9530;1614;1501;8;79;26;0;23;7302;2646;2622;1;9;14;0;9;2747;849;835;1;4;9;0;28;8828;3312;3286;3;1;22;0;17;3959;1158;1146;10;0;2;0;10;1663;372;372;0;0;0;0;7;2296;786;774;10;0;2;0;0;0;0;0;0;0;0;0;7;867;368;357;1;10;0;0;7;867;368;357;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;113;33233;9947;9747;24;103;73;0;7551;2355;9906
2010;481,00;8;2825;815;764;11;30;10;0;9;2444;883;876;0;3;4;0;11;2185;1079;1068;2;1;8;0;15;3815;1563;1560;0;0;3;0;5;712;329;322;5;0;2;0;3;299;121;116;5;0;0;0;2;413;208;206;0;0;2;0;0;0;0;0;0;0;0;0;5;836;236;216;4;9;7;0;5;836;236;216;4;9;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;53;12817;4905;4806;22;43;34;0;3281;1624;4905
2010;540,00;19;8476;3415;3325;75;15;0;0;46;8520;5036;5002;27;7;0;0;16;5039;3570;3560;10;0;0;0;16;5360;3126;3117;9;0;0;0;14;2012;1727;1720;7;0;0;0;3;422;403;399;4;0;0;0;11;1590;1324;1321;3;0;0;0;0;0;0;0;0;0;0;0;16;3526;3002;2950;16;36;0;0;16;3526;3002;2950;16;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1720;1422;1417;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;130;34653;21298;21091;148;59;0;0;15620;4723;20343
2010;332,00;0;0;0;0;0;0;0;0;10;141;139;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;10;141;139;139;0;0;0;0;139;0;139
2010;41,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;56;19342;197;170;7;3;17;0;0;0;0;0;0;0;0;0;56;19342;197;170;7;3;17;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;56;19342;197;170;7;3;17;0;102;0;102
2010;510,00;15;4276;1082;1069;5;8;0;0;14;1202;653;653;0;0;0;0;7;363;352;352;0;0;0;0;1;61;45;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;815;163;146;6;11;0;0;3;815;163;146;6;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;129;24;24;0;0;0;0;2;129;24;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;42;6846;2319;2289;11;19;0;0;1200;1137;2337
2010;305,00;8;1080;242;186;21;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";4;303;150;116;28;6;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;12;1383;392;302;49;41;0;0;35;364;399
2010;708,00;67;21382;2378;1904;166;301;7;123;42;11971;2046;1983;12;42;9;190;30;6590;1177;1144;13;13;7;46;20;5777;2130;2111;5;2;12;26;14;2623;880;840;36;1;3;28;0;0;0;0;0;0;0;0;14;2623;880;840;36;1;3;28;0;0;0;0;0;0;0;0;9;2215;103;10;40;52;1;129;9;2215;103;10;40;52;1;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2840;206;200;4;0;2;1;12;2840;206;200;4;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;194;53398;8920;8192;276;411;41;543;2259;6677;8936
2010;755,00;386;118909;13144;11888;77;1147;32;2748;277;82999;12585;12367;44;152;22;2138;88;24754;4977;4931;10;29;7;120;153;38115;11862;11772;0;4;86;2088;142;35835;6415;6383;6;22;4;1654;46;12101;964;957;3;4;0;592;96;23734;5451;5426;3;18;4;1062;16;4663;123;98;24;1;0;42;112;29924;1050;507;23;519;1;4132;80;22245;797;371;19;406;1;3420;7;2123;66;2;2;62;0;281;12;3395;53;8;0;45;0;362;13;2161;134;126;2;6;0;69;0;0;0;0;0;0;0;0;28;8015;568;398;26;3;141;4;28;8015;568;398;26;3;141;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;1202;343214;50724;48344;210;1877;293;12926;24372;26267;50639
2010;750,00;282;118272;12019;10742;235;948;94;1842;180;49380;10438;10227;73;95;43;1254;54;21677;2870;2799;15;39;17;95;66;17727;5989;5947;4;2;36;311;76;15334;2960;2913;14;17;16;487;25;4935;335;313;9;11;2;3;51;10399;2625;2600;5;6;14;484;0;0;0;0;0;0;0;0;42;12966;359;109;12;236;2;1756;29;9198;224;21;7;195;1;1125;13;3768;135;88;5;41;1;631;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5913;437;321;9;100;7;69;72;20558;1408;1319;32;1;56;12;0;0;0;0;0;0;0;0;72;20558;1408;1319;32;1;56;12;14;5134;600;295;12;288;5;93;"Otros";20;6780;1651;1611;4;5;31;313;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;827;273741;38731;36283;410;1731;307;6232;14379;23575;37954
2010;696,00;220;73269;8523;7448;126;916;33;969;111;33337;4840;4742;18;60;20;582;37;11773;2022;1990;11;13;8;40;71;16332;5149;5093;45;1;10;60;44;8047;1674;1641;29;3;1;36;21;3802;506;492;11;3;0;8;23;4245;1168;1149;18;0;1;28;0;0;0;0;0;0;0;0;14;3733;171;57;4;106;4;761;14;3733;171;57;4;106;4;761;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;9394;615;587;1;1;26;8;30;9394;615;587;1;1;26;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;527;155885;22994;21558;234;1100;102;2456;7258;15269;22527
2010;434,00;1;6;6;5;1;0;0;0;4;334;121;115;6;0;0;0;8;983;251;244;6;1;0;0;13;1374;515;509;3;0;3;0;3;377;377;377;0;0;0;0;3;377;377;377;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;29;3074;1270;1250;16;1;3;0;702;568;1270
2010;421,00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68;11210;3151;3064;3;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;4700;402;15;196;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;102;15910;3553;3079;199;0;275;0;2754;802;3556
2010;827,00;0;0;0;0;0;0;0;183;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;183;65749;138;120;18;0;0;0;0;0;0;0;0;0;0;0;183;65749;138;120;18;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;183;65749;138;120;18;0;0;183;118;0;118
2010;933,00;131;33884;4527;3861;110;538;18;0;24;5860;1245;1227;6;6;6;0;24;6847;1525;1499;14;7;5;0;4;380;208;208;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2002;91;36;0;55;0;36;8;2002;91;36;0;55;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";4;1067;519;517;0;2;0;0;"Otros";1;15;7;7;0;0;0;0;"Otros";4;443;196;196;0;0;0;0;200;50498;8318;7551;130;608;29;36;2428;5920;8348
2010;1030,00;35;7269;1979;1938;6;35;0;0;17;3652;1856;1851;1;4;0;0;0;0;0;0;0;0;0;0;25;4001;1340;1337;1;2;0;0;7;1830;177;176;0;1;0;0;3;630;77;76;0;1;0;0;4;1200;100;100;0;0;0;0;0;0;0;0;0;0;0;0;12;1224;238;224;5;9;0;0;5;870;169;164;1;4;0;0;1;94;8;6;0;2;0;0;6;260;61;54;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;96;17976;5590;5526;13;51;0;0;3232;2848;6080
2010;1003,00;9;56;33;29;3;1;0;0;6;136;104;100;4;0;0;0;1;8;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;16;200;145;137;7;1;0;0;112;33;145
2010;1050,00;6;387;156;138;8;10;0;0;2;11;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;8;398;167;149;8;10;0;0;11;156;167
2010;934,00;113;34981;3364;3002;46;294;22;372;60;11996;2226;2182;7;31;6;88;30;8834;1010;973;19;10;8;28;20;4012;1217;1200;7;1;9;14;10;1439;379;353;23;0;3;5;5;711;138;128;10;0;0;0;5;728;241;225;13;0;3;5;0;0;0;0;0;0;0;0;10;1955;159;19;90;49;1;299;10;1955;159;19;90;49;1;299;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;8551;439;374;0;65;0;60;41;8174;247;242;0;1;4;92;17;4248;206;201;0;1;4;50;24;3926;41;41;0;0;0;42;8;2230;157;40;1;116;0;3;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;"Otros";0;0;0;0;0;0;0;0;317;82172;9198;8385;193;567;53;961;2755;6476;9231
